Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
P37352	P37352	HPCE	HPCE					11863436:0114:LC|PDB_1I7O:0114:LC
P37353	P37353	MENE	MENE					8955296:0071:LC|26394156:0114:LC
P37355	P37355	MENH	MENH					23637813:0114:LC|24737327:0114:LC
P37387	P37387	XYLF	XYLF					20678502:0114:LC
P37595	P37595	IAAA	IAAA					18334484:0114:LC|15159592:0114:LC|18323626:0114:LC|15946951:0114:LC
P37610	P37610	TAUD	TAUD					22221834:0071:LC|11955067:0114:LC|9287300:0071:LC|14973045:0655:LC|12741810:0114:LC
P37614	P76344	YHHL	ZINT					24561554:0397:HT
P37627	P37680	YHIJ	SGBE					24561554:0397:HT
P37627	P64610	YHIJ	YRBL					24561554:0397:HT
P37629	P75824	YHIL	HCR	B3489|B3490				24561554:0397:HT
P37629	P76502	YHIL	SIXA	B3489|B3490				24561554:0397:HT
P37629	P77444	YHIL	SUFS	B3489|B3490				24561554:0397:HT
P37629	P77806	YHIL	YBDL	B3489|B3490				24561554:0397:HT
P37631	P76114	YHIN	MCBR					24561554:0397:HT
P37634	P37634	RLMJ	RLMJ					15690043:0007:LC|15690043:0676:LC|23945937:0114:LC
P37636	P75824	MDTE	HCR					24561554:0397:HT
P37647	P37647	KDGK	KDGK					24561554:0397:HT
P37651	P37651	BCSZ	BCSZ					21454578:0114:LC
P37653	P77285	BCSA	RSXG					24561554:0397:HT
P37661	P75679	EPTB	INSN1					24561554:0397:HT
P37661	Q46864	EPTB	MQSA					24561554:0397:HT
P37661	Q79E92	EPTB	YKGN					24561554:0397:HT
P37666	P37666	GHRB	GHRB					24627523:0397:HT
P37669	P37669	WECH	WECH					24561554:0397:HT
P37671	P75679	YIAJ	INSN1					24561554:0397:HT
P37672	P37672	DLGD	DLGD					14718529:0114:LC
P37680	P68646	SGBE	FIXX					24561554:0397:HT
P37690	P37690	ENVC	ENVC					23796240:0114:LC
P37744	P37744	RFBA	RFBA					16858726:0276:LC|11697907:0114:LC
P37747	P37747	GLF	GLF					11573090:0114:LC
P37757	P37757	YDDE	YDDE					15103639:0114:LC
P37758	P37758	NARU	NARU					23523348:0114:LC
P37759	P37759	RFBB	RFBB					24561554:0397:HT
P37765	P37765	RLUB	RLUB					24214967:0114:LC
P37765	P75864	RLUB	RLML					24561554:0397:HT
P37773	P37773	MPL	MPL					24561554:0729:HT|24561554:0397:HT
P37773	P42624	MPL	YHAK					24561554:0397:HT
P37902	P37902	GLTI	GLTI					24561554:0397:HT
P37908	P75958	YFJD	LOLE	B2612/B2613				24561554:0397:HT
P37909	P39279	YBGD	YJEJ					24561554:0397:HT
P37909	P39310	YBGD	YTFB					24561554:0397:HT
P37909	P39380	YBGD	KPTA					24561554:0397:HT
P37909	P45395	YBGD	KDSD					24561554:0397:HT
P37909	P75680	YBGD	INSO1					24561554:0729:HT|24561554:0397:HT
P37909	P75777	YBGD	YBHG					24561554:0397:HT
P37909	Q2M7X4	YBGD	YICS					24561554:0397:HT
P37909	Q46793	YBGD	YGEN		B2857			24561554:0397:HT
P38038	P38038	CYSJ	CYSJ					24561554:0397:HT
P38038	P75863	CYSJ	YCBX					24561554:0397:HT
P38051	P38051	MENF	MENF					15690043:0007:LC|17240978:0114:LC|15690043:0676:LC
P38054	P77239	CUSA	CUSB					21350490:0065:LC|PDB_4DNR:0114:LC|22683351:0114:LC|21350490:0114:LC
P38134	P38134	ETK	ETK					18497741:0114:LC|18497741:0424:LC
P38489	P38489	NFSB	NFSB					15684426:0114:LC|11020276:0114:LC|PDB_3X22:0114:LC|11491290:0114:LC|12954054:0114:LC|16858726:0276:LC|24561554:0397:HT
P38521	P64455	YGGL	YDCY					24561554:0397:HT
P38521	Q46901	YGGL	CASA					24561554:0397:HT
P38684	P38684	TORR	TORR					18631241:0055:LC|16322582:0114:LC
P38684	P39453	TORR	TORS					24561554:0397:HT
P39099	P39099	DEGQ	DEGQ					21893291:0028:LC|22245966:0069:LC|21893291:0071:LC|21685389:0114:LC|22245966:0020:LC|21893291:0020:LC|8830688:0030:LC|22245966:0071:LC
P39172	P39172	ZNUA	ZNUA					17306297:0114:LC|17399739:0114:LC|18027003:0114:LC
P39180	P39180	FLU	FLU					10094691:0045:LC|10438752:0416:LC
P39208	P77174	IDNK	YBDM					24561554:0397:HT
P39208	P77692	IDNK	YKFI					24561554:0397:HT
P39208	Q46953	IDNK	YPJF					24561554:0397:HT
P39220	P39409	YABP	YJJW	B0056				24561554:0397:HT
P39265	P39265	ALSB	ALSB					10064713:0114:LC
P39265	P76162	ALSB	YDFU					24561554:0397:HT
P39277	P76072	YJEH	STFR					24561554:0397:HT
P39284	P75862	YJEO	ZAPC					24561554:0397:HT
P39286	P39391	RSGA	YJIT					24561554:0397:HT
P39301	P39301	ULAA	ULAA					25686089:0104:LC|25686089:0114:LC
P39304	P39304	ULAD	ULAD					11900527:0114:LC|15157078:0114:LC|15697207:0114:LC|14567674:0114:LC|14973045:0655:LC
P39310	P39834	YTFB	YGIL					24561554:0397:HT
P39321	P39321	TAMB	TAMB					29129383:0114:LC
P39325	P75824	YTFQ	HCR					24561554:0397:HT
P39325	P77234	YTFQ	YBEQ					24561554:0397:HT
P39336	P75767	YJGL	YBHK					24561554:0397:HT
P39346	P39346	IDND	IDND					15690043:0007:LC|15690043:0676:LC|PDB_6DKH:0114:LC
P39351	P67553	YJGZ	YNFC					24561554:0397:HT
P39351	P69913	YJGZ	CSRA					24561554:0397:HT
P39351	P75679	YJGZ	INSN1					24561554:0397:HT
P39351	P75862	YJGZ	ZAPC					24561554:0397:HT
P39351	Q46864	YJGZ	MQSA					24561554:0397:HT
P39351	Q79E92	YJGZ	YKGN					24561554:0397:HT
P39353	P39353	YJHC	YJHC					22841565:0397:LC|24561554:0397:HT
P39358	P39358	YJHG	YJHG					15690043:0007:LC|15690043:0676:LC|24561554:0397:HT
P39360	P76061	YJHI	YDAG					24561554:0397:HT
P39360	P76611	YJHI	PINH					24561554:0397:HT
P39363	P41052	SGCA	MLTB					24561554:0397:HT
P39363	P75679	SGCA	INSN1					24561554:0397:HT
P39363	Q79E92	SGCA	YKGN					24561554:0397:HT
P39367	P39367	YJHP	YJHP					PDB_1NKV:0114:LC
P39367	P60785	YJHP	LEPA					24561554:0397:HT
P39371	P39371	NANM	NANM					18063573:0114:LC
P39377	P39377	IADA	IADA					12946361:0114:LC|12718528:0114:LC|15882050:0114:LC|16289685:0114:LC|14973045:0655:LC
P39380	P39834	KPTA	YGIL					24561554:0397:HT
P39391	P46852	YJIT	YHHW					24561554:0397:HT
P39391	P68567	YJIT	RSMJ					24561554:0397:HT
P39391	P77580	YJIT	MHPF					24561554:0397:HT
P39391	P77649	YJIT	YDIU					24561554:0397:HT
P39391	Q46864	YJIT	MQSA					24561554:0397:HT
P39405	P60664	FHUF	HISF					24561554:0397:HT
P39405	P76464	FHUF	YFAS		B2227/B2228			24561554:0397:HT
P39405	Q47274	FHUF	QUUD					24561554:0397:HT
P39407	P39407	YJJU	YJJU					24561554:0397:HT
P39409	P64638	YJJW	FEOC					24561554:0397:HT
P39409	P68567	YJJW	RSMJ					24561554:0397:HT
P39409	P76008	YJJW	LDCA					24561554:0397:HT
P39409	P76061	YJJW	YDAG					24561554:0397:HT
P39409	P76611	YJJW	PINH					24561554:0397:HT
P39409	P77650	YJJW	HCAD					24561554:0397:HT
P39409	Q46867	YJJW	YGIZ					24561554:0397:HT
P39451	P39451	ADHP	ADHP					23832197:0114:LC
P39829	P39829	GARD	GARD					PDB_3LAZ:0114:LC
P39830	P39830	YBAL	YBAL					PDB_3FWZ:0114:LC
P39831	P39831	YDFG	YDFG					24561554:0397:HT
P39834	P45395	YGIL	KDSD					24561554:0397:HT
P39834	P77161	YGIL	GLXR					24561554:0397:HT
P39834	P77649	YGIL	YDIU					24561554:0397:HT
P39834	P77650	YGIL	HCAD					24561554:0397:HT
P39834	Q47690	YGIL	MMUM					24561554:0397:HT
P40191	P40191	PDXK	PDXK					16740960:0114:LC
P40191	P76364	PDXK	CBEA					24561554:0397:HT
P40710	P40710	NLPE	NLPE					17698001:0276:LC|17698001:0114:LC|17698001:0071:LC
P40719	P40719	QSEC	QSEC					20594156:0114:LC
P40874	P40874	SOLA	SOLA					18186483:0114:LC
P41052	P75883	MLTB	GFCC					24561554:0397:HT
P41052	P75977	MLTB	YMFM					24561554:0397:HT
P41052	P76061	MLTB	YDAG					24561554:0397:HT
P41052	Q46864	MLTB	MQSA					24561554:0397:HT
P41407	P41407	AZOR	AZOR					18337254:0114:LC
P41409	P41409	RIHA	RIHA					PDB_3G5I:0114:LC
P41443	P69902	GSPH	FRC					24561554:0397:HT
P41443	P76086	GSPH	PAAX					24561554:0729:HT|24561554:0397:HT
P42216	P42216	KPSU	KPSU					11802716:0114:LC|11545592:0114:LC
P42588	P42588	PATA	PATA					25423189:0114:LC
P42589	P42589	YGJH	YGJH					15690043:0007:LC|11101501:0114:LC|15690043:0676:LC
P42592	P42592	YGJK	YGJK					23826932:0114:LC|27688023:0114:LC|18586271:0114:LC
P42596	P76346	RLMG	MTFA					24561554:0397:HT
P42599	Q46864	YGJR	MQSA					24561554:0397:HT
P42599	Q46896	YGJR	YGBT					24561554:0397:HT
P42615	P42615	MZRA	MZRA					20889743:0014:LC|19432797:0014:LC
P42620	P42620	YQJG	YQJG					PDB_3R3E:0114:LC|22955277:0114:LC
P42620	P68646	YQJG	FIXX					24561554:0397:HT
P42620	P75728	YQJG	UBIF					24561554:0397:HT
P42624	P67660	YHAK	YHAJ					24561554:0397:HT
P42630	P76506	TDCG	MLAA					24561554:0397:HT
P42641	Q46864	OBGE	MQSA					24561554:0397:HT
P43529	P43529	P43529	P43529					23151625:0114:LC|PDB_1QB5:0114:LC|27562297:0114:LC|PDB_1QCB:0114:LC
P45395	P45395	KDSD	KDSD					20954237:0114:LC
P45422	Q46953	YHCF	YPJF					24561554:0397:HT
P45425	P45425	NANK	NANK					PDB_2AA4:0114:LC
P45470	P45470	YHBO	YHBO					PDB_1OI4:0114:LC
P45523	P45523	FKPA	FKPA					15690043:0007:LC|15690043:0676:LC|14672666:0114:LC
P45530	P45531	TUSB	TUSC					16472754:0114:LC|16472754:0071:LC|16387657:0071:LC
P45530	P45532	TUSB	TUSD					16472754:0114:LC|16472754:0071:LC|16387657:0071:LC
P45543	P45543	FRLD	FRLD					24561554:0397:HT
P45543	Q46839	FRLD	GLCA					24561554:0397:HT
P45548	P45548	PHP	PHP					9548740:0114:LC
P45563	P45563	XAPA	XAPA					15808857:0114:LC
P45568	P45568	DXR	DXR					11741911:0114:LC|15567415:0114:LC|11872159:0114:LC|15339150:0114:LC|21866890:0114:LC|17554164:0114:LC|12621040:0114:LC|21379374:0114:LC
P45577	P46144	PROQ	YEDJ					24561554:0397:HT
P45577	P52097	PROQ	TILS					24561554:0397:HT
P45577	P61949	PROQ	FLDA					24561554:0397:HT
P45577	P64439	PROQ	YBJM					24561554:0397:HT
P45577	P64455	PROQ	YDCY					24561554:0397:HT
P45577	P64526	PROQ	YEEW					24561554:0397:HT
P45577	P68567	PROQ	RSMJ					24561554:0397:HT
P45577	P75680	PROQ	INSO1					24561554:0397:HT
P45577	Q2M7X4	PROQ	YICS					24561554:0397:HT
P45577	Q46793	PROQ	YGEN		B2857			24561554:0397:HT
P45577	Q57261	PROQ	TRUD					24561554:0397:HT
P45577	Q7DFV4	PROQ	YMDE					24561554:0397:HT
P45579	P45579	HCXA	HCXA					24561554:0729:HT|24561554:0397:HT
P45579	P68646	HCXA	FIXX					24561554:0397:HT
P45759	P45759	GSPE	GSPE					24627523:0397:HT
P45759	P60422	GSPE	RPLB					24561554:0397:HT
P45761	Q8VLK7	GSPJ	GSPK					18438417:0114:LC|18438417:0071:LC
P45761	Q8VPC3	GSPJ	GSPI					18438417:0114:LC|18438417:0071:LC
P45771	P46888	YRDD	USPC					24561554:0397:HT
P45771	P75862	YRDD	ZAPC					24561554:0397:HT
P45771	P76121	YRDD	YDDH					24561554:0397:HT
P45799	P45799	NUDE	NUDE					16021622:0114:LC
P45807	P69913	YBAM	CSRA					24561554:0397:HT
P45956	P45956	YGBF	YGBF					PDB_4MAK:0114:LC|24793649:0028:LC
P45956	P76344	YGBF	ZINT					24561554:0397:HT
P45956	P76500	YGBF	YFCQ					24561554:0397:HT
P45956	Q46896	YGBF	YGBT					24793649:0071:LC|24793649:0028:LC|24793649:0114:LC|26503043:0071:LC|26503043:0114:LC|24793649:0007:LC|24793649:0065:LC
P46003	P46003	ARSD	ARSD					9162059:0071:LC|PDB_3KGK:0114:LC|PDB_3MWH:0114:LC
P46126	P77460	YFIM	YBCY					24561554:0397:HT
P46144	P46144	YEDJ	YEDJ					PDB_3GW7:0114:LC
P46144	P68646	YEDJ	FIXX					24561554:0397:HT
P46144	P75679	YEDJ	INSN1					24561554:0397:HT
P46144	Q79E92	YEDJ	YKGN					24561554:0397:HT
P46837	P46837	YHGF	YHGF					24561554:0397:HT
P46849	P46849	RTCA	RTCA					22167800:0114:LC|20399182:0114:LC|10673421:0114:LC
P46859	P46859	GNTK	GNTK					8925917:0071:LC|12054802:0114:LC
P46883	P46883	TYNA	TYNA					19052360:0114:LC|10576737:0114:LC|9048544:0114:LC|PDB_2WGQ:0114:LC|10387067:0114:LC|8591028:0114:LC|11669617:0114:LC|20052994:0114:LC|30110143:0114:LC|15498552:0114:LC
P50456	P50456	MLC	MLC					12529317:0071:LC|15929984:0114:LC|22178967:0018:LC|18319344:0114:LC|18319344:0071:LC
P50456	P69786	MLC	PTSG					11157755:0028:LC|11340070:0415:LC|18067539:0107:LC|18319344:0107:LC|18319344:0114:LC|10913076:0415:LC|11157755:0107:LC
P50456	P76346	MLC	MTFA					16855233:0107:LC|22178967:0018:LC
P50466	P50466	AER	AER					15489458:0030:LC|21097634:0030:LC|21665965:0030:LC
P52045	P52045	SCPB	SCPB					10769118:0114:LC
P52052	P52052	YGGR	YGGR					24561554:0397:HT
P52060	P67553	YGGU	YNFC					24561554:0397:HT
P52061	P52061	RDGB	RDGB					15690043:0007:LC|15690043:0676:LC|17976651:0114:LC
P52062	P68646	YGGW	FIXX					24561554:0397:HT
P52062	P69741	YGGW	HYBO					24561554:0397:HT
P52086	P52086	COBC	COBC					PDB_6E4B:0114:LC
P52095	P52095	LDCC	LDCC					15690043:0007:LC|16301313:0071:LC|15690043:0676:LC
P52097	P52097	TILS	TILS					24561554:0397:HT|24627523:0397:HT
P52102	P52102	YFHL	YFHL					19290553:0114:LC
P52102	P60664	YFHL	HISF					24561554:0397:HT
P52106	P52106	CSGD	CSGD					24561554:0397:HT
P52126	P64616	YFJK	YHCO					24561554:0397:HT
P52129	P52129	RNLA	RNLA					24112600:0114:LC
P52612	P52612	FLII	FLII					8604139:0018:LC|19834901:0397:LC|24561554:0397:HT
P52614	P64526	FLIK	YEEW					24561554:0397:HT
P52614	P69488	FLIK	CUTA					24561554:0397:HT
P52614	Q7DFU6	FLIK	YGHX		B2999|B3000			24561554:0397:HT
P53510	P53510	CSSB	CSSB					23046340:0114:LC
P55135	P55135	RLMD	RLMD					15766524:0114:LC
P55734	P55734	YGAP	YGAP					24958726:0114:LC
P56258	P64530	WECF	RCNR					24561554:0397:HT
P56579	P76080	SRLA	PAAD					24561554:0397:HT
P60061	P60061	ADIC	ADIC					21368142:0114:LC
P60240	P75864	RAPA	RLML					24561554:0397:HT
P60293	P60293	MUKF	MUKF					15690043:0007:LC|15902272:0114:LC|15690043:0676:LC|10545099:0029:LC
P60472	P60472	ISPU	ISPU					PDB_5ZHE:0114:LC|21294851:0114:LC|12756244:0114:LC|15044730:0114:LC|23248302:0114:LC|17535895:0114:LC|26283394:0114:LC|11581264:0114:LC|22662288:0114:LC|25574764:0114:LC
P60546	P60546	GMK	GMK					15690043:0007:LC|PDB_1S96:0114:LC|15690043:0676:LC|16690197:0114:LC|16140325:0114:LC
P60651	P60651	SPEB	SPEB					14973045:0655:LC|3081491:0071:LC
P60664	P75728	HISF	UBIF					24561554:0397:HT
P60716	P60716	LIPA	LIPA					24561554:0397:HT
P60716	P63389	LIPA	YHES					24561554:0397:HT
P60752	P60752	MSBA	MSBA					11546864:0114:LC|25661651:0410:LC|16858726:0276:LC|18024585:0071:LC|18024585:0114:LC
P60785	P60785	LEPA	LEPA					15690043:0007:LC|18362332:0114:LC|18362332:0071:LC|15690043:0676:LC
P60785	P64423	LEPA	ZNTB					24561554:0397:HT
P60844	P60844	AQPZ	AQPZ					10518952:0029:LC|16239219:0114:LC|10518953:0040:LC|14691544:0114:LC|17376483:0114:LC|20855585:0114:LC
P60906	P60906	HISS	HISS					15690043:0007:LC|7556055:0114:LC|15690043:0676:LC|PDB_2EL9:0114:LC|9207058:0114:LC
P61316	P61316	LOLA	LOLA					15690043:0007:LC|30012603:0114:LC|15690043:0676:LC
P61320	P61320	LOLB	LOLB					12839983:0114:LC
P61517	P61517	CAN	CAN					11316870:0114:LC|16858726:0276:LC|PDB_1T75:0114:LC
P61714	P61714	RIBE	RIBE					14973045:0655:LC|15690043:0676:LC|15690043:0007:LC|8969176:0040:LC|8969176:0028:LC|8969176:0029:LC
P61887	P61887	RFFH	RFFH					12171937:0114:LC
P61889	P61889	MDH	MDH					11389141:0114:LC|16858726:0276:LC|27769837:0114:LC|PDB_5Z3W:0114:LC|PDB_2PWZ:0114:LC|19724119:0114:LC
P61889	P69432	MDH	PGAD					24561554:0397:HT
P61889	P76555	MDH	EUTQ					24561554:0397:HT
P61949	P61949	FLDA	FLDA					15690043:0007:LC|9416602:0114:LC|15690043:0676:LC
P61949	P76066	FLDA	YDAW					24561554:0096:HT|24561554:0397:HT
P61949	P76135	FLDA	YDEO					24561554:0397:HT
P62552	P62552	CCDA	CCDA					10196173:0071:LC|17007877:0114:LC
P62552	P62554	CCDA	CCDB					19647513:0114:LC|10196173:0071:LC|10543963:0107:LC|8910366:0030:LC
P62554	P62554	CCDB	CCDB					9917404:0114:LC|19647513:0114:LC|10196173:0071:LC|15854646:0114:LC
P62556	P62558	SOPA	SOPB					9529520:0019:LC|12798679:0018:LC|9529520:0416:LC|9529520:0858:LC|10486262:0018:LC
P62557	P62559	SOPA	SOPB					9529520:0019:LC|9529520:0416:LC|10486262:0018:LC
P62558	P62558	SOPB	SOPB					8663262:0404:LC|20236989:0114:LC|10486262:0018:LC
P62559	P62559	SOPB	SOPB					8663262:0404:LC|10486262:0018:LC
P62609	P62609	FOCC	FOCC					12037304:0114:LC
P62615	P62615	ISPE	ISPE					20208151:0114:LC
P62617	P62617	ISPF	ISPF					19320487:0114:LC|15608374:0114:LC|14973045:0655:LC|11997478:0114:LC
P62620	P77188	ISPG	ECPB					24561554:0397:HT
P62623	P62623	ISPH	ISPH					22948824:0114:LC|20080550:0114:LC|22137895:0114:LC|19569147:0114:LC|23307751:0114:LC|28862365:0114:LC|22687151:0114:LC
P62623	P77279	ISPH	FETA					24561554:0397:HT
P63177	P63177	RLMB	RLMB					24627523:0397:HT
P63224	P63224	GMHA	GMHA					18056714:0114:LC
P63228	P63228	GMHB	GMHB					20050614:0114:LC
P63228	P69913	GMHB	CSRA					24561554:0397:HT
P63228	P76121	GMHB	YDDH					24561554:0397:HT
P63235	P63235	GADC	GADC					22407317:0114:LC
P63284	P63284	CLPB	CLPB					15690043:0007:LC|21474779:0071:LC|21474779:0014:LC|10493591:0040:LC|16858726:0276:LC|PDB_1KHY:0114:LC|15690043:0676:LC|10493591:0028:LC|12624113:0401:LC|11061966:0040:LC|11061966:0030:LC|10982797:0028:LC|12624113:0071:LC|12624113:0030:LC|10982797:0071:LC|10493591:0071:LC|14973045:0655:LC
P63284	P67553	CLPB	YNFC					24561554:0397:HT
P63389	P76500	YHES	YFCQ					24561554:0397:HT
P63389	P76501	YHES	YFCR					24561554:0397:HT
P63746	P76334	EUTS	YEDR					24561554:0397:HT
P64423	P64423	ZNTB	ZNTB					29101379:0114:LC|24561554:0397:HT
P64435	P69811	YBCW	FRUB					24561554:0397:HT
P64455	P68646	YDCY	FIXX					24561554:0397:HT
P64455	P75824	YDCY	HCR					24561554:0397:HT
P64455	Q79E92	YDCY	YKGN					24561554:0397:HT
P64461	P75679	LSRG	INSN1					24561554:0397:HT
P64483	P75856	YEAK	ELFD					24561554:0397:HT
P64488	P64488	YEAR	YEAR					PDB_3BB6:0114:LC
P64496	P64496	YOAG	YOAG					PDB_1NEI:0114:LC
P64503	P64503	YEBV	YEBV					24561554:0397:HT
P64503	P64519	YEBV	YODD					24561554:0397:HT
P64503	P76034	YEBV	YCIT					24561554:0397:HT
P64503	P76268	YEBV	KDGR					24561554:0096:HT|24561554:0397:HT
P64519	P76034	YODD	YCIT					24561554:0397:HT
P64526	P75679	YEEW	INSN1					24561554:0397:HT
P64534	P69910	RCNB	GADB					24561554:0397:HT
P64534	P76502	RCNB	SIXA					24561554:0397:HT
P64534	P78271	RCNB	YFES					24561554:0397:HT
P64559	P64559	SDHE	SDHE					15593094:0114:LC
P64564	P76938	YGGT	EPMC					24561554:0397:HT
P64578	P67701	HIGB	HIGA					27601326:0114:LC|24561554:0397:HT
P64599	P68646	YHBT	FIXX					24561554:0397:HT
P64602	P75679	MLAB	INSN1					24561554:0397:HT
P64631	P67553	YHFU	YNFC					24561554:0397:HT
P65294	P69829	YGDR	PTSN					24561554:0397:HT
P65556	P65556	YFCD	YFCD					PDB_2FKB:0114:LC
P65870	P65870	QUED	QUED					15690043:0007:LC|24816091:0114:LC|15690043:0676:LC
P66817	P66817	DIAA	DIAA					17699754:0029:LC|17699754:0114:LC|17699754:0071:LC
P66899	P66899	YGEX	YGEX					22505717:0114:LC
P67080	P68646	YGGS	FIXX					24561554:0397:HT
P67087	P67087	RSMI	RSMI					15690043:0007:LC|15690043:0676:LC|27711192:0114:LC
P67095	P67095	YFCE	YFCE					17586769:0114:LC
P67430	P67430	NEMR	NEMR					25867078:0114:LC
P67553	P75855	YNFC	ELFA					24561554:0397:HT
P67662	P67662	AAER	AAER					20494990:0018:LC|14973045:0655:LC
P67697	P76106	HICB	HICA					24561554:0397:HT
P67701	P67701	HIGA	HIGA					27601326:0114:LC
P67701	Q46953	HIGA	YPJF					24561554:0397:HT
P68183	P68187	MALG	MALK					21825153:0114:LC|15192116:0019:LC|10809785:0030:LC|2026607:0226:LC|8226895:0045:LC|8226895:0071:LC|2026607:0071:LC|2026607:0019:LC|21566157:0114:LC|18033289:0114:LC
P68187	P68187	MALK	MALK					15690043:0007:LC|21825153:0114:LC|12813052:0030:LC|14527411:0114:LC|15690043:0676:LC|10037713:0019:LC|21566157:0114:LC|16326809:0114:LC|18033289:0114:LC
P68398	P68398	TADA	TADA					16700551:0114:LC
P68567	P68646	RSMJ	FIXX					24561554:0397:HT
P68646	P75680	FIXX	INSO1					24561554:0397:HT
P68646	P77398	FIXX	ARNA					24561554:0397:HT
P68646	P77580	FIXX	MHPF					24561554:0397:HT
P68646	P77649	FIXX	YDIU					24561554:0397:HT
P68646	P77650	FIXX	HCAD					24561554:0397:HT
P68646	P77806	FIXX	YBDL					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P68646	Q2M7R5	FIXX	YIBT					24561554:0397:HT
P68646	Q46793	FIXX	YGEN		B2857			24561554:0397:HT
P68646	Q47690	FIXX	MMUM					24561554:0397:HT
P68688	P75679	GRXA	INSN1					24561554:0397:HT
P68688	P77174	GRXA	YBDM					24561554:0397:HT
P68699	P68699	ATPE	ATPE					11320246:0030:LC|9642286:0030:LC|6315730:0030:LC
P68739	P68739	NFI	NFI					15690043:0007:LC|15690043:0676:LC|24561554:0397:HT
P69054	P77378	SDHC	YDIR					24561554:0397:HT
P69222	P77609	INFA	FLXA					24561554:0397:HT
P69222	Q46855	INFA	YQHC					24561554:0397:HT
P69222	Q46864	INFA	MQSA					24561554:0096:HT|24561554:0397:HT
P69228	P69228	BAER	BAER					18631241:0055:LC|24561554:0397:HT
P69346	P69346	YEFM	YEFM					16109374:0114:LC
P69346	P69348	YEFM	YOEB					24028219:0018:LC|16109374:0114:LC|24561554:0397:HT
P69348	P69348	YOEB	YOEB					16109374:0114:LC
P69380	P69380	FIEF	FIEF					19749753:0114:LC|15258151:0071:LC|17717154:0114:LC|15258151:0040:LC|15258151:0030:LC|19749753:0055:LC
P69423	P69425	TATC	TATB					19666509:0020:LC|12367533:0071:LC|19666509:0096:LC|19666509:0276:LC|21237157:0071:LC|12367533:0004:LC|20169075:0809:LC|19666509:0071:LC|29358647:0030:LC
P69423	P69428	TATC	TATA					29358647:0030:LC|20169075:0809:LC
P69425	P69425	TATB	TATB					11591389:0030:LC|21237157:0018:LC|20169075:0809:LC|11591389:0071:LC
P69425	P69428	TATB	TATA					10781811:0071:LC|12367533:0071:LC|11422364:0071:LC|12367533:0004:LC|20169075:0809:LC|11422364:0040:LC|11422364:0226:LC|10781811:0025:LC|10781811:0019:LC
P69428	P69428	TATA	TATA					11591389:0030:LC|25090434:0114:LC|12367533:0071:LC|11591389:0071:LC|12367533:0004:LC|20169075:0809:LC|21237157:0018:LC
P69432	P69432	PGAD	PGAD					24561554:0397:HT
P69441	P69441	ADK	ADK					1548697:0114:LC|26138143:0114:LC|19805185:0114:LC|8451239:0114:LC|8805521:0114:LC|7937733:0114:LC|16302237:0114:LC
P69441	P77806	ADK	YBDL					24561554:0397:HT
P69488	P69488	CUTA	CUTA					20639520:0114:LC|PDB_4Y65:0114:LC
P69503	P69503	APT	APT					16858726:0276:LC|PDB_2DY0:0114:LC
P69506	P69506	YTFE	YTFE					27246459:0114:LC
P69681	P69681	AMTB	AMTB					12023896:0013:LC|12023896:0071:LC|18362341:0808:LC|18362341:0114:LC|24899312:0114:LC|12023896:0028:LC|24899312:1246:LC
P69739	P69739	HYAA	HYAA					26619250:0114:LC|22431599:0114:LC|30070475:0114:LC
P69741	P69741	HYBO	HYBO					30070475:0114:LC|29555844:0114:LC
P69741	P75824	HYBO	HCR					24561554:0397:HT
P69741	P77390	HYBO	CITC					24561554:0397:HT
P69741	P77580	HYBO	MHPF					24561554:0397:HT
P69776	P69776	LPP	LPP					15520380:0114:LC|12368282:0114:LC|16858726:0276:LC|16079137:0276:LC|12741822:0114:LC|16828114:0114:LC
P69783	P69783	CRR	CRR					16858726:0276:LC|1961703:0114:LC|9405042:0114:LC
P69783	P69786	CRR	PTSG					12716891:0114:LC|3129430:0091:LC|11157755:0004:LC|11157755:0107:LC|12716891:0077:LC
P69786	P69786	PTSG	PTSG					3047116:0030:LC|3047116:0028:LC|18319344:0114:LC
P69789	P76086	GLVB	PAAX					24561554:0397:HT
P69791	P69791	CHBA	CHBA					19959833:0114:LC|22593574:0114:LC|15654077:0114:LC|14973045:0655:LC
P69791	P69795	CHBA	CHBB					19959833:0114:LC
P69797	P69797	MANX	MANX					15690043:0007:LC|18270202:0114:LC|15690043:0676:LC|15788390:0114:LC|24561554:0397:HT
P69811	P69811	FRUB	FRUB					24561554:0397:HT
P69816	P76500	FRWB	YFCQ					24561554:0397:HT
P69829	P69829	PTSN	PTSN					9636714:0114:LC
P69829	P75679	PTSN	INSN1					24561554:0397:HT
P69829	Q46953	PTSN	YPJF					24561554:0397:HT
P69853	P69853	DMSD	DMSD					14766221:0404:LC|14766221:0069:LC|19652330:0114:LC|14766221:0071:LC
P69902	P69902	FRC	FRC					12844490:0114:LC
P69908	P69908	GADA	GADA					15735332:0114:LC|7885340:0040:LC|7885340:0071:LC|16858726:0276:LC|15690043:0676:LC|15690043:0007:LC
P69910	P69910	GADB	GADB					14973045:0655:LC|PDB_3FZ7:0114:LC|16675957:0114:LC|16858726:0276:LC|15690043:0676:LC|15690043:0007:LC|12912902:0114:LC
P69913	P69913	CSRA	CSRA					15866937:0114:LC
